threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Location",0.053,0.044,0.063
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Location",0.053,0.044,0.063
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Location",0.053,0.043,0.062
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Location",0.053,0.043,0.062
0.001,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->SourceID",0.571,0.042,0.641
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->SourceID",0.571,0.042,0.641
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Location",0.052,0.042,0.060
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Location",0.052,0.042,0.060
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SourceID', 'Type']->BoroCD",0.897,0.042,0.859
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SourceID', 'Type']->BoroCD",0.897,0.042,0.859
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SourceID', 'Type']->BoroCD",0.897,0.042,0.859
0.001,wifi_hotspot_location,2,"['Activated', 'Postcode']->SourceID",0.596,0.041,0.669
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->SourceID",0.596,0.041,0.669
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Location",0.051,0.041,0.062
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Location",0.051,0.041,0.062
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'Provider']->Y",0.694,0.039,0.399
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'SSID']->Y",0.694,0.039,0.399
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'Provider']->X",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'SSID']->X",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'Provider']->Location (Lat, Long)",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'SSID']->Location (Lat, Long)",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'Provider']->Longitude",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'SSID']->Longitude",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'Provider']->Latitude",0.693,0.039,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Name', 'SSID']->Latitude",0.693,0.039,0.396
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->BBL",0.413,0.039,0.310
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->BBL",0.413,0.039,0.310
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Location",0.049,0.038,0.058
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Location",0.049,0.038,0.058
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Location",0.050,0.038,0.060
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Location",0.050,0.038,0.060
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Location",0.052,0.038,0.060
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Location",0.050,0.038,0.057
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Name']->Y",0.696,0.037,0.399
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SourceID', 'Type']->Postcode",0.887,0.037,0.832
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SourceID', 'Type']->Postcode",0.887,0.037,0.832
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SourceID', 'Type']->Postcode",0.887,0.037,0.832
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->SourceID",0.569,0.037,0.641
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Name']->X",0.695,0.037,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Name']->Location (Lat, Long)",0.695,0.037,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Name']->Longitude",0.695,0.037,0.396
0.001,wifi_hotspot_location,3,"['BBL', 'Council Distrcit', 'Name']->Latitude",0.695,0.037,0.396
0.01,wifi_hotspot_location,3,"['City', 'Provider', 'SourceID']->BIN",0.943,0.037,0.913
0.01,wifi_hotspot_location,3,"['City', 'SSID', 'SourceID']->BIN",0.943,0.037,0.913
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area (NTA)']->Location",0.084,0.036,0.069
0.01,wifi_hotspot_location,2,"['Activated', 'Neighborhood Tabulation Area Code (NTACODE)']->Location",0.084,0.036,0.069
0.01,wifi_hotspot_location,2,"['Postcode', 'Remarks']->BBL",0.394,0.036,0.299
0.001,wifi_hotspot_location,3,"['BBL', 'BoroCD', 'Name']->Y",0.694,0.036,0.398
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Remarks']->BBL",0.540,0.036,0.333
0.001,wifi_hotspot_location,3,"['BBL', 'BoroCD', 'Name']->X",0.694,0.036,0.395
0.001,wifi_hotspot_location,3,"['BBL', 'BoroCD', 'Name']->Location (Lat, Long)",0.694,0.036,0.395
0.001,wifi_hotspot_location,3,"['BBL', 'BoroCD', 'Name']->Longitude",0.693,0.036,0.395
0.001,wifi_hotspot_location,3,"['BBL', 'BoroCD', 'Name']->Latitude",0.693,0.036,0.395
0.01,wifi_hotspot_location,2,"['Activated', 'Postcode']->Location",0.091,0.035,0.074
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area (NTA)",0.887,0.035,0.836
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area (NTA)",0.887,0.035,0.836
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area (NTA)",0.887,0.035,0.836
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area Code (NTACODE)",0.887,0.035,0.836
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area Code (NTACODE)",0.887,0.035,0.836
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SourceID', 'Type']->Neighborhood Tabulation Area Code (NTACODE)",0.887,0.035,0.836
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Location",0.052,0.035,0.058
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->Name",0.902,0.035,0.799
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->Name",0.902,0.035,0.799
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->Name",0.902,0.035,0.799
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->Name",0.902,0.035,0.799
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->Name",0.902,0.035,0.799
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->Name",0.902,0.035,0.799
0.001,wifi_hotspot_location,3,"['BIN', 'Council Distrcit', 'Remarks']->Name",0.917,0.035,0.712
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SSID', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Provider', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SSID', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SSID', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Provider', 'SourceID']->BCTCB2010",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'Provider', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'Provider', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SSID', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SSID', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SSID', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'Provider', 'SourceID']->Census Tract",0.897,0.034,0.816
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->BBL",0.915,0.034,0.854
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Y",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Longitude",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Latitude",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Y",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Longitude",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Latitude",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->X",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Location (Lat, Long)",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->X",0.034,0.034,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Location (Lat, Long)",0.034,0.034,0.040
0.001,wifi_hotspot_location,4,"['BIN', 'Borough Name', 'Location_T', 'Remarks']->Provider",0.979,0.034,0.983
0.001,wifi_hotspot_location,4,"['BIN', 'City', 'Location_T', 'Remarks']->Provider",0.979,0.034,0.983
0.001,wifi_hotspot_location,4,"['BIN', 'BoroCode', 'Location_T', 'Remarks']->Provider",0.979,0.034,0.983
0.001,wifi_hotspot_location,4,"['BIN', 'Borough', 'Location_T', 'Remarks']->Provider",0.979,0.034,0.983
0.01,wifi_hotspot_location,1,['Census Tract']->Location,0.058,0.033,0.062
0.01,wifi_hotspot_location,1,['BCTCB2010']->Location,0.058,0.033,0.062
0.01,wifi_hotspot_location,4,"['BoroCode', 'Location_T', 'SourceID', 'Type']->Council Distrcit",0.889,0.033,0.861
0.01,wifi_hotspot_location,4,"['Borough Name', 'Location_T', 'SourceID', 'Type']->Council Distrcit",0.889,0.033,0.861
0.01,wifi_hotspot_location,4,"['Borough', 'Location_T', 'SourceID', 'Type']->Council Distrcit",0.889,0.033,0.861
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Remarks']->BBL",0.394,0.032,0.299
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Remarks']->BBL",0.394,0.032,0.299
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Type']->SourceID",0.011,0.032,0.414
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Provider', 'Remarks']->Name",0.523,0.032,0.277
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Provider', 'Remarks']->Name",0.523,0.032,0.277
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Provider', 'Remarks']->Name",0.523,0.032,0.277
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->Location",0.049,0.032,0.053
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Latitude",0.032,0.031,0.036
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Type']->SourceID",0.011,0.031,0.414
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Y",0.032,0.031,0.036
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Longitude",0.032,0.031,0.036
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->X",0.032,0.031,0.036
0.01,wifi_hotspot_location,2,"['Location_T', 'Postcode']->Location (Lat, Long)",0.032,0.031,0.036
0.001,wifi_hotspot_location,3,"['Activated', 'City', 'Neighborhood Tabulation Area Code (NTACODE)']->SourceID",0.568,0.031,0.635
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Y",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Longitude",0.032,0.031,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Latitude",0.032,0.031,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Y",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Longitude",0.032,0.031,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Latitude",0.032,0.031,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->X",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area (NTA)']->Location (Lat, Long)",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->X",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Location_T', 'Neighborhood Tabulation Area Code (NTACODE)']->Location (Lat, Long)",0.032,0.031,0.037
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Y",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Y",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Longitude",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Latitude",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Longitude",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Latitude",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->X",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Location (Lat, Long)",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->X",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Location (Lat, Long)",0.037,0.031,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Y",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Y",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Longitude",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Longitude",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Latitude",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Latitude",0.037,0.030,0.041
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->X",0.037,0.030,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->X",0.037,0.030,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Location (Lat, Long)",0.037,0.030,0.040
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Location (Lat, Long)",0.037,0.030,0.040
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.991,0.030,0.981
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'SourceID']->Neighborhood Tabulation Area Code (NTACODE)",0.991,0.029,0.981
0.01,wifi_hotspot_location,4,"['Activated', 'BoroCode', 'Remarks', 'SSID']->Name",0.518,0.029,0.275
0.01,wifi_hotspot_location,4,"['Activated', 'Borough', 'Remarks', 'SSID']->Name",0.518,0.029,0.275
0.01,wifi_hotspot_location,4,"['Activated', 'Borough Name', 'Remarks', 'SSID']->Name",0.518,0.029,0.275
0.01,wifi_hotspot_location,4,"['Activated', 'City', 'Location_T', 'Remarks']->Name",0.530,0.029,0.287
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->Location",0.049,0.028,0.051
0.001,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'SourceID']->Name",0.990,0.027,0.966
0.01,wifi_hotspot_location,4,"['City', 'Location_T', 'SourceID', 'Type']->Name",0.925,0.027,0.833
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->Postcode",0.865,0.027,0.814
0.01,wifi_hotspot_location,3,"['BoroCode', 'SSID', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,3,"['Borough', 'Provider', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,3,"['BoroCode', 'Provider', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,3,"['Borough', 'SSID', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,3,"['Borough Name', 'SSID', 'SourceID']->BoroCD",0.876,0.027,0.833
0.01,wifi_hotspot_location,4,"['Location_T', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider', 'Remarks']->BBL",0.376,0.026,0.293
0.01,wifi_hotspot_location,4,"['Location_T', 'Neighborhood Tabulation Area (NTA)', 'Provider', 'Remarks']->BBL",0.376,0.026,0.293
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area (NTA)', 'Postcode']->Location",0.048,0.026,0.052
0.01,wifi_hotspot_location,2,"['Neighborhood Tabulation Area Code (NTACODE)', 'Postcode']->Location",0.048,0.026,0.052
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Y",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Y",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Longitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Longitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Latitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Latitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->X",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->X",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'Provider']->Location (Lat, Long)",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'Provider']->Location (Lat, Long)",0.035,0.026,0.037
0.001,wifi_hotspot_location,4,"['BoroCD', 'Council Distrcit', 'Location_T', 'SourceID']->Name",0.992,0.026,0.970
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Postcode']->Location",0.051,0.026,0.052
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Y",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Y",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Latitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Longitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Longitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Latitude",0.035,0.026,0.038
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->X",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->X",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area (NTA)', 'SSID']->Location (Lat, Long)",0.035,0.026,0.037
0.01,wifi_hotspot_location,3,"['BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)', 'SSID']->Location (Lat, Long)",0.035,0.026,0.037
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Latitude",0.035,0.026,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Longitude",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Y",0.035,0.025,0.036
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->Latitude",0.033,0.025,0.035
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->X",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'Provider']->Location (Lat, Long)",0.035,0.025,0.036
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->Y",0.033,0.025,0.035
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->Longitude",0.033,0.025,0.035
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->X",0.033,0.025,0.035
0.01,wifi_hotspot_location,3,"['Council Distrcit', 'Postcode', 'Type']->Location (Lat, Long)",0.033,0.025,0.035
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Latitude",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Longitude",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Y",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->X",0.035,0.025,0.036
0.01,wifi_hotspot_location,2,"['Postcode', 'SSID']->Location (Lat, Long)",0.035,0.025,0.036
0.001,wifi_hotspot_location,3,"['Activated', 'BoroCD', 'Neighborhood Tabulation Area Code (NTACODE)']->SourceID",0.567,0.025,0.642
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'Provider']->SourceID",0.000,0.024,0.395
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->Latitude",0.033,0.024,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->Y",0.033,0.024,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->Longitude",0.033,0.024,0.035
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->X",0.033,0.024,0.034
0.01,wifi_hotspot_location,3,"['BoroCD', 'Postcode', 'Type']->Location (Lat, Long)",0.033,0.024,0.034
0.01,wifi_hotspot_location,3,"['BoroCD', 'Council Distrcit', 'SSID']->SourceID",0.000,0.024,0.395
0.01,wifi_hotspot_location,2,"['Activated', 'Council Distrcit']->Location",0.070,0.023,0.055
0.01,wifi_hotspot_location,3,"['Borough Name', 'Provider', 'SourceID']->Neighborhood Tabulation Area (NTA)",0.863,0.022,0.807
