fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['g', 'h', 'i']->l",1.0,1.0,1.0,1.0,True,2.220446049250313e-16
"['g', 'h', 'i']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['c', 'g', 'i']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['c', 'g', 'i']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['c', 'g', 'i']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['c', 'g', 'i']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['c', 'g', 'i']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['c', 'g', 'i']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['c', 'g', 'i']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['c', 'g', 'i']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['g', 'i', 'j']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['g', 'i', 'j']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['g', 'i', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['g', 'i', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['g', 'i', 'j']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['g', 'i', 'j']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['g', 'i', 'j']->l",1.0,1.0,1.0,1.0,True,2.220446049250313e-16
"['g', 'i', 'j']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['b', 'g', 'i']->d",1.0,1.0,1.0,1.0,False,0.006339458493676231
"['b', 'g', 'i']->l",1.0,1.0,1.0,1.0,False,0.006135546102821743
"['b', 'g', 'i', 'm']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['b', 'g', 'i', 'm']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['b', 'g', 'i', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'g', 'i', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['b', 'g', 'i', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'g', 'i', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['d', 'g', 'i', 'm']->e",1.0,1.0,1.0,1.0,False,0.002535190181500613
"['g', 'i', 'm']->l",1.0,1.0,1.0,1.0,False,0.012271092205643486
"['a', 'g']->f",1.0,1.0,1.0,1.0,False,0.0024377037086970033
"['a', 'g']->e",1.0,1.0,1.0,1.0,False,0.002535190181500613
"['a', 'g']->b",1.0,1.0,1.0,1.0,False,0.0070696054074848025
"['a', 'g']->l",1.0,1.0,1.0,1.0,False,0.006135546102821743
"['a', 'g', 'h']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'g', 'h']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'g', 'h']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'g', 'h']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['a', 'c', 'g']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'c', 'g']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'c', 'g']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'c', 'g']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['a', 'g', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'g', 'j']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'g', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'g', 'j']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['a', 'g', 'j']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['a', 'd', 'g']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'd', 'g']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'd', 'g']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'd', 'g']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'd', 'g']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['a', 'g', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['a', 'g', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['a', 'g', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['a', 'g', 'm']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['a', 'g', 'm']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['c', 'g', 'h']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['c', 'g', 'h']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['c', 'g', 'h']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['c', 'g', 'h']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['c', 'g', 'h']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['c', 'g', 'h']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['c', 'g', 'h']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['c', 'g', 'h']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['g', 'h', 'j']->f",1.0,1.0,1.0,1.0,False,0.0024377037086970033
"['g', 'h', 'j']->e",1.0,1.0,1.0,1.0,False,0.002535190181500613
"['g', 'h', 'j']->l",1.0,1.0,1.0,1.0,False,0.006135546102821743
"['g', 'h', 'j']->m",1.0,1.0,1.0,1.0,False,0.006420603310552497
"['b', 'g', 'h', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['b', 'g', 'h', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'g', 'h', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'g', 'h', 'j']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['d', 'g', 'h', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['d', 'g', 'h', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'g', 'h', 'j']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'g', 'h', 'l', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['b', 'g', 'h', 'l', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'g', 'h', 'l', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'g', 'h', 'm']->d",1.0,1.0,1.0,1.0,False,0.006339458493676231
"['d', 'g', 'h']->b",1.0,1.0,1.0,1.0,False,0.0070696054074848025
"['d', 'g', 'h']->m",1.0,1.0,1.0,1.0,False,0.006420603310552497
"['d', 'g', 'h', 'l']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['d', 'g', 'h', 'l']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['d', 'g', 'h', 'l']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'g', 'h', 'l']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'g', 'h', 'l']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['g', 'h', 'l']->f",1.0,1.0,1.0,1.0,False,0.0048754074172547845
"['g', 'h', 'l', 'm']->e",1.0,1.0,1.0,1.0,False,0.002535190181500613
"['g', 'h', 'l', 'm']->j",1.0,1.0,1.0,1.0,False,0.003453517350366364
"['c', 'g']->l",1.0,1.0,1.0,1.0,False,0.012271092205643486
"['c', 'g', 'j']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['c', 'g', 'j']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['c', 'g', 'j']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['c', 'g', 'j']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['c', 'g', 'j']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['c', 'g', 'j']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['c', 'g', 'j']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['c', 'g', 'j']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['b', 'c', 'g']->f",1.0,1.0,1.0,1.0,False,0.0024377037086970033
"['b', 'c', 'g']->m",1.0,1.0,1.0,1.0,False,0.006420603310552497
"['c', 'd', 'g']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['c', 'd', 'g']->e",1.0,1.0,1.0,1.0,True,1.2279066652354231e-13
"['c', 'd', 'g']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['c', 'd', 'g']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['c', 'd', 'g']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['c', 'd', 'g']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['c', 'd', 'g']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['c', 'd', 'g']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['c', 'g', 'm']->f",1.0,1.0,1.0,1.0,False,0.0024377037086970033
"['c', 'g', 'm']->b",1.0,1.0,1.0,1.0,False,0.0070696054074848025
"['b', 'g', 'j']->m",1.0,1.0,1.0,1.0,False,0.019261809931652052
"['b', 'd', 'g', 'j', 'l']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['b', 'd', 'g', 'j', 'l']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['b', 'd', 'g', 'j', 'l']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'd', 'g', 'j', 'l']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['b', 'd', 'g', 'j', 'l']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'g', 'j', 'l']->e",1.0,1.0,1.0,1.0,False,0.002535190181500613
"['d', 'g', 'j', 'l', 'm']->f",1.0,1.0,1.0,1.0,True,1.3866685577568205e-13
"['d', 'g', 'j', 'l', 'm']->i",1.0,1.0,1.0,1.0,True,1.0891287871572786e-13
"['d', 'g', 'j', 'l', 'm']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'g', 'j', 'l', 'm']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['d', 'g', 'j', 'l', 'm']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['d', 'g', 'j', 'm']->b",1.0,1.0,1.0,1.0,False,0.0070696054074848025
"['e', 'f']->l",1.0,1.0,1.0,1.0,False,0.027965315975835847
"['e', 'f', 'h', 'i']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['e', 'f', 'h', 'i']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['e', 'f', 'h', 'i']->b",1.0,1.0,1.0,1.0,True,4.107825191113079e-15
"['b', 'e', 'f', 'i']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['b', 'e', 'f', 'i']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['b', 'e', 'f', 'i']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
"['b', 'e', 'f', 'i']->j",1.0,1.0,1.0,1.0,True,3.2862601528904634e-14
"['b', 'e', 'f', 'i']->d",1.0,1.0,1.0,1.0,True,-1.3322676295501878e-15
"['b', 'e', 'f', 'i']->m",1.0,1.0,1.0,1.0,True,2.6645352591003757e-15
"['d', 'e', 'f', 'i']->g",1.0,1.0,1.0,1.0,True,1.5709655798445965e-13
"['d', 'e', 'f', 'i']->a",1.0,1.0,1.0,1.0,True,9.348077867343818e-14
"['d', 'e', 'f', 'i']->h",1.0,1.0,1.0,1.0,True,5.573319583618286e-14
"['d', 'e', 'f', 'i']->c",1.0,1.0,1.0,1.0,True,3.7192471324942744e-14
