fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
"['f', 'h']->e",0.13120080388544708,0.0023283329287130394,0.9993112947658402,0.9090909090909092,0.9545454545454546,False,0.9845820016589457
"['e', 'h']->c",-0.032974910394264256,-0.0007840182863826373,0.9990817263544536,0.9015151515151516,0.946969696969697,False,0.9772861599290904
"['f', 'h']->g",0.27971608517444824,0.0045205843887555774,0.9994260789715336,0.9242424242424243,0.9621212121212122,False,0.9883592528520735
"['c', 'e']->j",-0.10647555669311393,-0.001435785671146883,0.9995408631772268,0.9621212121212122,0.9772727272727273,False,0.9870940020607964
"['c', 'i']->b",0.07982120051085662,0.009857137882781086,0.9989669421487604,0.8787878787878788,0.946969696969697,False,0.8809911450014221
"['c', 'e']->i",-0.11489361702127554,-0.001209861013835134,0.9995408631772268,0.9621212121212122,0.9772727272727273,False,0.9896058331936566
"['h', 'j']->l",0.17139375930524992,0.06327283141901918,0.9929981634527089,0.7348484848484849,0.8787878787878788,False,0.7801819859364107
"['i', 'j']->h",1.0,0.1500057627052941,1.0,1.0,1.0,False,1.0
"['a', 'h']->e",-0.013599062133645035,-0.00024133346146282264,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9820123352687699
"['a', 'h']->g",-0.00839748075577229,-0.00013571447041504925,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9837029539929029
"['c', 'h']->m",0.43150643360038765,0.03582847209131357,0.9994260789715336,0.9318181818181819,0.9696969696969697,False,0.9557532766212439
"['c', 'f']->j",-0.10647555669311393,-0.0014708607296735066,0.9995408631772268,0.9393939393939394,0.9696969696969697,False,0.9847150698689563
"['c', 'h']->f",-0.018134715025905912,-0.0006569321782169402,0.9982782369146006,0.8409090909090909,0.9090909090909091,False,0.9674067256190735
"['f', 'h']->a",-0.01657848324514899,-0.00030906351869242066,0.9991965105601469,0.893939393939394,0.946969696969697,False,0.9810484880610554
"['c', 'f']->i",-0.11489361702127576,-0.0012685979970674666,0.9995408631772268,0.9393939393939394,0.9696969696969697,False,0.9876899009163196
"['h', 'i']->b",0.398334519248313,0.1014867310837837,0.9963269054178145,0.696969696969697,0.9393939393939394,False,0.804328343916675
"['c', 'h']->e",-0.013599062133645035,-0.0005157596832631173,0.9982782369146006,0.8409090909090909,0.9090909090909091,False,0.9662542897538816
"['e', 'h']->g",0.13565930220933797,0.0021736893627355425,0.9991965105601469,0.9166666666666667,0.9545454545454546,False,0.9851523579687067
"['f', 'j']->h",0.12315930388219631,0.00177990822830143,0.9990817263544536,0.9393939393939394,0.9621212121212122,False,0.9810966027491084
"['c', 'i']->l",0.26800227971057555,0.03052395226047777,0.9989669421487604,0.8863636363636364,0.9545454545454546,False,0.9171865474498261
"['e', 'h']->a",-0.01657848324514899,-0.0003527430863836667,0.9990817263544536,0.9015151515151516,0.946969696969697,False,0.9800266123817831
"['a', 'h']->j",0.36772825331822057,0.008889691321329218,0.9995408631772268,0.9393939393939394,0.9696969696969697,False,0.9847150698689563
"['c', 'i']->d",0.05084187559178255,0.006574910792988997,0.9993112947658402,0.9166666666666667,0.9621212121212122,False,0.8907955374875712
"['f', 'j']->c",-0.032974910394264256,-0.0008756275654981938,0.9989669421487604,0.9242424242424243,0.9545454545454546,False,0.9784482422555844
"['f', 'j']->m",-0.1807174071376536,-0.009716818718975673,0.9991965105601469,0.9393939393939394,0.9696969696969697,False,0.9494605460460547
"['a', 'h']->i",0.20364741641337447,0.0039350030468903174,0.9994260789715336,0.9242424242424243,0.9621212121212122,False,0.9846123761453994
"['c', 'h']->g",-0.00839748075577229,-0.0002888901672730704,0.9982782369146006,0.8409090909090909,0.9090909090909091,False,0.969425970483632
"['c', 'h']->a",-0.01657848324514899,-0.0006608618780413744,0.9982782369146006,0.8409090909090909,0.9090909090909091,False,0.9644460667811355
"['f', 'h']->j",0.05159237997733079,0.001247226255807421,0.9993112947658402,0.9090909090909092,0.9545454545454546,False,0.9770726048034345
"['f', 'j']->e",0.15533411488862914,0.0022612156218425605,0.9990817263544536,0.9393939393939394,0.9621212121212122,False,0.9845820016589457
"['e', 'j']->f",0.04974093264248691,0.0016923574061931124,0.9980486685032139,0.8106060606060606,0.8939393939393939,False,0.962442904077811
"['h', 'i']->d",0.23537685915418538,0.05789739863017673,0.9963269054178145,0.75,0.946969696969697,False,0.7806979178715269
"['e', 'j']->c",-0.032974910394265367,-0.0017623567192930345,0.9979338842975206,0.7954545454545454,0.8863636363636364,False,0.9503314149967707
"['e', 'j']->h",0.3452922802320392,0.01730654011328192,0.9987373737373737,0.8636363636363636,0.9318181818181819,False,0.9692665810681409
"['f', 'h']->i",0.04437689969604941,0.0008574782759702693,0.9993112947658402,0.9090909090909092,0.9545454545454546,False,0.9815348513744794
"['i', 'j']->l",0.08443809281071979,0.034540190658313374,0.9931129476584022,0.75,0.8863636363636364,False,0.7920124791578641
"['c', 'h']->j",0.17014333248016456,0.009874427570259137,0.9987373737373737,0.8560606060606061,0.9393939393939394,False,0.9651032387151501
"['c', 'j']->b",0.2072305727478142,0.03731848080421296,0.9985078053259872,0.8409090909090909,0.9393939393939394,False,0.8497657001211781
"['c', 'j']->m",0.12203064597456437,0.02160572084325607,0.9978191000918274,0.7803030303030303,0.9015151515151515,False,0.8470440482821533
"['c', 'h']->i",0.2877068557919624,0.011968184808576532,0.9989669421487604,0.8787878787878788,0.946969696969697,False,0.9761341416163932
"['a', 'j']->c",-0.032974910394265367,-0.00185621189856211,0.9978191000918274,0.7954545454545454,0.8863636363636364,False,0.9495767571148419
"['f', 'j']->a",-0.01657848324514899,-0.00039548363880681503,0.9989669421487604,0.9242424242424243,0.9545454545454546,False,0.9810484880610554
"['f', 'j']->g",0.32773501282948514,0.004484346394859395,0.9991965105601469,0.9545454545454546,0.9696969696969697,False,0.9883592528520735
"['a', 'j']->e",-0.013599062133645923,-0.0006527517067861366,0.9978191000918274,0.7954545454545454,0.8863636363636364,False,0.9579154332358518
"['a', 'j']->h",0.1231593038821952,0.006527064539836092,0.9981634527089073,0.8257575757575758,0.9090909090909091,False,0.9578534777619739
