fd,mu_plus,rfi_prime_plus,g3,g3_prime,mu_plus_is_key,rfi_prime_plus_rfi
"['height', 'shell_weight', 'shucked_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['height', 'shell_weight', 'shucked_weight', 'viscera_weight']->length",1.0,1.0,1.0,1.0,True,-7.400746682151293e-13
"['height', 'shell_weight', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['height', 'shell_weight', 'shucked_weight', 'viscera_weight']->rings",1.0,1.0,1.0,1.0,True,-8.65529869997772e-13
"['height', 'shell_weight', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['diameter', 'height', 'length', 'rings', 'shell_weight', 'shucked_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'height', 'length', 'rings', 'shell_weight', 'shucked_weight']->viscera_weight",1.0,1.0,1.0,1.0,True,1.3454015679315035e-11
"['diameter', 'height', 'length', 'sex', 'shell_weight', 'shucked_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'height', 'length', 'sex', 'shell_weight', 'shucked_weight']->viscera_weight",1.0,1.0,1.0,1.0,True,1.3454015679315035e-11
"['diameter', 'length', 'rings', 'shell_weight', 'shucked_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['height', 'length', 'rings', 'shell_weight', 'shucked_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['height', 'length', 'sex', 'shell_weight', 'shucked_weight']->rings",1.0,1.0,1.0,1.0,False,0.00011906286119867104
"['diameter', 'height', 'rings', 'shell_weight', 'shucked_weight']->sex",1.0,1.0,1.0,1.0,False,0.0002013962214987286
"['height', 'length', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,False,7.559379404720179e-05
"['height', 'length', 'sex', 'shucked_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['height', 'length', 'sex', 'shucked_weight', 'viscera_weight']->rings",1.0,1.0,1.0,1.0,True,-8.65529869997772e-13
"['length', 'rings', 'shucked_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['length', 'rings', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['length', 'rings', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,True,5.252465129501616e-13
"['length', 'rings', 'shucked_weight', 'viscera_weight']->height",1.0,1.0,1.0,1.0,True,-2.913225216616411e-13
"['length', 'rings', 'shucked_weight', 'viscera_weight']->sex",1.0,1.0,1.0,1.0,True,-3.9968028886505635e-14
"['length', 'sex', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,False,5.4105975700213804e-05
"['length', 'sex', 'shucked_weight', 'viscera_weight']->diameter",1.0,1.0,1.0,1.0,False,7.559379404720179e-05
"['diameter', 'height', 'shucked_weight', 'viscera_weight']->length",1.0,1.0,1.0,1.0,False,7.255809753914377e-05
"['diameter', 'height', 'sex', 'shucked_weight', 'viscera_weight']->whole_height",1.0,1.0,1.0,1.0,True,9.263256828262456e-12
"['diameter', 'height', 'sex', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,True,1.4226175792941831e-11
"['diameter', 'height', 'sex', 'shucked_weight', 'viscera_weight']->rings",1.0,1.0,1.0,1.0,True,-8.65529869997772e-13
"['diameter', 'rings', 'shucked_weight', 'viscera_weight']->shell_weight",1.0,1.0,1.0,1.0,False,5.4105975700213804e-05
