fd,mu,rfi,g1,g2,g3,mu_is_key,rfi_fi
"['e', 'f', 'm']->j",0.2690095447617591,0.2200763619608053,0.9950172488983997,0.08421117287552593,0.7644728356008722,False,0.28611837596629747
"['e', 'f', 'm']->b",0.06254165741878237,0.08360082688767147,0.9926771958972039,0.05475876048032924,0.7157949694419705,False,0.1979954515101926
"['f', 'g']->j",0.34278803791781354,0.29938674275465305,0.9907671711448679,0.002610484935966384,0.7771567212309204,False,0.3016202994002244
"['d', 'g', 'm']->h",0.10457670264233954,0.09763381285434519,0.9957078101811786,0.07389207948158838,0.5364392985473418,False,0.24098215811513565
"['e', 'g', 'm']->h",0.10457670264233954,0.0976338128543453,0.9957078101811786,0.07389207948158838,0.5364392985473418,False,0.24098215811513576
"['b', 'h', 'm']->k",0.014077609120844214,0.07345227753274011,0.994546810119947,0.09704861644298401,0.9178772150732472,False,0.29722706745920957
"['f', 'g']->k",0.017275543288275852,0.09780988287867352,0.9932868285958139,0.005865913209053719,0.9167101747489328,False,0.19270965484021854
"['f', 'g', 'm']->e",0.08214622560783158,0.12094081815461263,0.9932222513546806,0.03587113417892562,0.4468535978624735,False,0.2510249181337971
"['f', 'h', 'm']->j",0.46477696427871174,0.4539816602632792,0.9947311381233382,0.26157059058382726,0.8102638125364701,False,0.48130898526811655
"['g', 'm']->j",0.2263970525788641,0.19368367381790383,0.99159853356334,0.03734529037805978,0.7458923251742883,False,0.21754182894899035
"['d', 'f', 'm']->b",0.06254165741878237,0.08360082688767133,0.9926771958972039,0.05475876048032924,0.7157949694419705,False,0.19799545151019246
"['b', 'f', 'g']->o",0.31702690706017467,0.29858841993094004,0.9942822873432359,0.0338441694051167,0.8236540646786032,False,0.310589507306151
"['e', 'f', 'm']->o",0.337628111731441,0.3068467327839773,0.9950994168494786,0.19461932987316122,0.8325297134608888,False,0.3774578493574796
"['e', 'g', 'h']->a",0.020677337238237836,0.06672798253966272,0.9929141545501912,0.005374527809342444,0.11016246429777954,False,0.19230537938150788
"['d', 'g', 'h']->a",0.020677337238237836,0.06672798253966272,0.9929141545501912,0.005374527809342444,0.11016246429777954,False,0.19230537938150788
"['e', 'f', 'g']->m",0.0354130475918335,0.06479063625322322,0.993586236627112,0.010503362918829251,0.47593747120788676,False,0.1884383436340889
"['d', 'f', 'g']->m",0.03541304759183361,0.06479063625322308,0.993586236627112,0.010503362918829362,0.47593747120788676,False,0.18843834363408876
"['a', 'h']->m",0.021185516388488312,0.05545061787711332,0.994563476492319,0.001044193974386598,0.4712693099106293,False,0.14368401318904428
"['e', 'g', 'h']->c",0.00022705134073752742,0.0015081388845885613,0.9926633006511493,0.004729584472221271,0.03341420718036914,False,0.514585058080329
"['d', 'g', 'h']->c",0.00022705134073752742,0.0015081388845885613,0.9926633006511493,0.004729584472221271,0.03341420718036914,False,0.514585058080329
"['e', 'f', 'm']->h",0.4772475451182896,0.48107286574756997,0.9940164497434865,0.07545837044316828,0.7320413992199257,False,0.5736079138296674
"['d', 'f', 'm']->h",0.4772475451182898,0.48107286574756986,0.9940164497434865,0.07545837044316828,0.7320413992199257,False,0.5736079138296672
"['f', 'g', 'm']->h",0.4871782642463949,0.4871221767031802,0.9972655491338,0.08660667669911859,0.7369859648045207,False,0.5857829348676705
"['d', 'f', 'm']->i",0.03623132485211089,0.04839541267651054,0.9955057726244394,0.10527932188814848,0.8602929885445778,False,0.1656654003012667
"['d', 'f', 'm']->o",0.33762811173144125,0.30684673278397717,0.9950994168494786,0.19461932987316122,0.8325297134608888,False,0.3774578493574795
"['e', 'f', 'm']->i",0.03623132485211045,0.04839541267651068,0.9955057726244394,0.10527932188814826,0.8602929885445778,False,0.16566540030126684
"['b', 'd', 'f']->o",0.3378474872767825,0.31789054020753316,0.9911946885910534,0.06194527195110722,0.8263566843770155,False,0.33415819770664484
"['b', 'e', 'f']->o",0.33784748727678215,0.31789054020753316,0.9911946885910534,0.06194527195110722,0.8263566843770155,False,0.33415819770664484
"['b', 'e', 'h']->f",0.598872680291352,0.5727312618152882,0.9944222546887097,0.2531863272012529,0.8082675593501428,False,0.6011659693105778
"['b', 'd', 'h']->f",0.598872680291352,0.5727312618152882,0.9944222546887097,0.2531863272012529,0.8082675593501428,False,0.6011659693105778
"['e', 'f', 'h']->i",0.04612744773675459,0.06005898872990233,0.9918297707553874,0.008507109732502016,0.8551641534350911,False,0.08740017344737631
"['d', 'f', 'h']->i",0.04612744773675459,0.06005898872990233,0.9918297707553874,0.008507109732502016,0.8551641534350911,False,0.08740017344737631
"['a', 'm']->c",0.0004927149511295692,0.0038339919294616553,0.9945071371740096,0.03040447160713744,0.08583888701206965,False,0.575005276091379
"['b', 'e', 'h', 'm']->g",0.16425886506559984,0.1848480212229903,0.9938774010763766,0.14710850403857378,0.4503854304228986,False,0.40597043753687045
"['b', 'd', 'h', 'm']->g",0.16425886506559984,0.1848480212229903,0.9938774010763766,0.14710850403857378,0.4503854304228986,False,0.40597043753687045
"['b', 'd', 'f']->k",0.02461845848704758,0.09997550977477934,0.9951943595231045,0.03928012038942297,0.9170480022112343,False,0.2651036345398536
"['a', 'm']->g",0.030729779967339943,0.05289434308641178,0.9951101712341863,0.034550535917201475,0.27299530112711523,False,0.19126979906148356
"['b', 'e', 'h', 'm']->a",0.022815901783511117,0.05530568987990797,0.992837402462732,0.08301342096372955,0.2221062006695126,False,0.3548219493382871
"['b', 'd', 'h', 'm']->a",0.022815901783511117,0.05530568987990797,0.992837402462732,0.08301342096372966,0.2221062006695126,False,0.3548219493382871
"['a', 'h']->g",0.027065932302460016,0.055093102348006476,0.9936722320903065,0.0009520592119407478,0.21528822824851812,False,0.08543517108568549
"['a', 'f']->g",0.02141066063818997,0.04357697537610307,0.9911588242931998,0.0014741561991340468,0.20386351770523015,False,0.07330041264650737
"['a', 'm']->h",0.14328005968137425,0.14027922556956984,0.9962820520691409,0.05138048585731403,0.550720186726452,False,0.2500594181009362
"['a', 'j']->h",0.2726863054016949,0.3099874901085315,0.9936420043652483,0.00039925063726542476,0.6009029206719696,False,0.3174065986671021
"['b', 'd', 'f', 'm']->g",0.1600761689736565,0.18356411086224406,0.9920734035029363,0.14093547495470038,0.43994349067903316,False,0.3917012354459108
"['b', 'e', 'f']->k",0.024618458487048356,0.09997550977477934,0.9951943595231045,0.03928012038942297,0.9170480022112343,False,0.2651036345398536
"['b', 'g', 'i', 'n', 'o']->j",0.25478778023058934,0.2133820784434216,0.9913446953744179,0.06587635514879775,0.7543380117318264,False,0.2620621558997903
"['b', 'd', 'h', 'm']->c",0.0003607612812503991,0.0010200248577413307,0.9926065406649238,0.08015724332790763,0.15205306962316878,False,0.6179236553419294
"['b', 'e', 'h', 'm']->c",0.0003607612812503991,0.0010200248577415527,0.9926065406649238,0.08015724332790763,0.15205306962316878,False,0.6179236553419296
"['a', 'h']->c",0.0006172080950068715,0.008200487253222588,0.9927907422793,0.0007063665120849993,0.020146801388163715,False,0.48318822155622076
"['g', 'h', 'm']->c",0.0002993191338707124,0.0010229375657933026,0.9922167795790129,0.028162525720954346,0.08018795491538955,False,0.5570853201466048
"['f', 'g', 'j']->h",0.5653166507097468,0.6067179156727133,0.9951833052002861,0.0007985012745308495,0.751788949970824,False,0.6159679605969566
"['b', 'e', 'f', 'm']->g",0.1600761689736565,0.18356411086224406,0.9920734035029363,0.14093547495470027,0.43994349067903316,False,0.3917012354459108
"['d', 'g', 'j']->f",0.14120317083156375,0.13009965161943948,0.9917569348409949,0.0024262154110745726,0.5849328951813519,False,0.15239466302437255
"['e', 'g', 'j']->f",0.14120317083156375,0.13009965161943948,0.9917569348409949,0.0024262154110745726,0.5849328951813519,False,0.15239466302437255
"['e', 'f', 'o']->k",0.05210152445275584,0.18472622012605966,0.9943186628563598,0.010779767206166913,0.9168330210988606,False,0.29012311137472
"['d', 'f', 'o']->k",0.05210152445275584,0.18472622012605966,0.9943186628563598,0.010779767206166913,0.9168330210988606,False,0.29012311137472
"['b', 'g', 'h', 'o']->e",0.08415511834793943,0.13737610667614847,0.9911774261152666,0.004821719234667232,0.4232978102638125,False,0.18540618724116031
"['b', 'f', 'm']->k",0.013920687289853406,0.07614834041051069,0.9933890112849648,0.09093701053407455,0.9180307730106569,False,0.2867944979765215
"['b', 'h', 'm']->j",0.45400153118405506,0.43826503424812696,0.9935662464122815,0.32701698350787745,0.8084518288750345,False,0.47974472044351724
"['g', 'h', 'm']->a",0.015252363336814234,0.053435561901972906,0.9924402259257974,0.029728816682534243,0.14637142593900676,False,0.2569511978636
"['f', 'h', 'm']->k",0.008204274762276142,0.07292708279024504,0.9902237813814269,0.0774546236294954,0.9172015601486441,False,0.2540637460536156
"['e', 'f', 'j']->h",0.570843006483126,0.6113158881413209,0.9917139323933896,0.01351309849206106,0.7549522434814655,False,0.6214363300211633
"['e', 'g', 'j']->h",0.18302806069230293,0.22299964667794517,0.9913757097296153,0.0022419458861828723,0.5494303000522097,False,0.24249572741465067
"['a', 'm']->f",0.22183673143129523,0.18974805235062284,0.9969470657932289,0.0809557446024386,0.6514541936672706,False,0.3018896619330092
"['b', 'h', 'm']->i",0.04025852729162194,0.04942608924156475,0.9912740552333635,0.06824114738490827,0.8570989834464544,False,0.13064101323879776
"['g', 'o']->k",0.042399052159611816,0.135161735196172,0.9920647977314861,0.0003071158748195746,0.9167408863364147,False,0.18879776620961694
"['a', 'b', 'f']->c",0.0005807955488679184,0.005086051179455042,0.9945139904768763,0.01406590706673616,0.05933478701514083,False,0.5590285092759301
"['d', 'f', 'j']->h",0.570843006483126,0.611315888141321,0.9917139323933896,0.01351309849206106,0.7549522434814655,False,0.6214363300211634
"['h', 'm', 'o']->k",0.056244451558004505,0.16618761418075154,0.994459026346508,0.05654003255428286,0.9178465034857652,False,0.32940432618514426
"['d', 'g', 'j']->h",0.18302806069230293,0.22299964667794528,0.9913757097296153,0.0022419458861828723,0.5494303000522097,False,0.24249572741465078
"['d', 'f', 'g']->a",0.020862249348694517,0.08144613806282962,0.9915197158643646,0.00666441448358468,0.11089954239734656,False,0.19711374505405907
"['f', 'm', 'o']->k",0.053869763236328416,0.16870792630375248,0.9932025044858644,0.05607935874205339,0.9176315223733915,False,0.32069910477627916
"['e', 'f', 'g']->c",0.00022455802866261365,0.0015617114095952123,0.9911839360927489,0.006541568133656694,0.032677129080802225,False,0.49614430179469016
"['d', 'f', 'h', 'i', 'k', 'o']->b",0.045874177882233136,0.06499592873370175,0.9915210778474831,0.061116059089094454,0.7140136973680169,False,0.17003602891826808
"['e', 'f', 'h', 'i', 'k', 'o']->b",0.045874177882233136,0.06499592873370189,0.9915210778474831,0.061116059089094454,0.7140136973680169,False,0.17003602891826822
"['b', 'g', 'j']->i",0.03025055484715955,0.04265915230803325,0.9916261580519667,0.004760296059703295,0.854549921685452,False,0.056749819849304585
"['d', 'f', 'g']->c",0.00022455802866261365,0.0015617114095952123,0.9911839360927489,0.0065415681336568055,0.032677129080802225,False,0.49614430179469016
"['b', 'd', 'h']->i",0.0432576137680587,0.06122086306433692,0.9943596487389322,0.02389361506096277,0.8553484229599828,False,0.10243102555689879
"['e', 'h', 'i', 'k']->o",0.41488642039214574,0.3822719758117935,0.9902367296530694,0.1437609410030405,0.8520929946868954,False,0.42387253173670575
"['e', 'f', 'g']->a",0.020862249348694406,0.08144613806282962,0.9915197158643646,0.00666441448358468,0.11089954239734656,False,0.19711374505405907
"['e', 'f', 'h', 'm']->g",0.09606909842466393,0.12813602330639418,0.9908895062795255,0.0710666134332485,0.37744541015325084,False,0.302514438489495
"['d', 'f', 'h', 'm']->g",0.09606909842466393,0.1281360233063943,0.9908895062795255,0.0710666134332485,0.37744541015325084,False,0.3025144384894951
"['b', 'd', 'f', 'i']->j",0.24367892596450824,0.20052210436974816,0.991975120009223,0.03832806117748222,0.7478885783606155,False,0.2349335487945952
"['b', 'd', 'f']->i",0.03602444974657293,0.05345622280818745,0.9919485273831531,0.023801480298516586,0.8555634040723565,False,0.09255140260034961
"['b', 'd', 'm']->i",0.021287341807402882,0.03725819373791513,0.9919662897557908,0.1079512299990788,0.8591259482202636,False,0.1549309895110602
"['b', 'f', 'h', 'o']->k",0.052172134759774225,0.18777374406661104,0.9909346101803083,0.024784251097939247,0.9171094253861982,False,0.29885669503551643
"['b', 'e', 'h']->i",0.0432576137680587,0.06122086306433678,0.9943596487389322,0.023893615060962548,0.8553484229599828,False,0.10243102555689865
"['f', 'g', 'h', 'k']->b",0.2503046749042802,0.2845491946163606,0.9915909011759471,0.07809956696661646,0.7692945548355394,False,0.35074596798354196
"['b', 'e', 'm']->i",0.021287341807403326,0.03725819373791513,0.9919662897557908,0.10795122999907869,0.8591259482202636,False,0.1549309895110602
"['b', 'e', 'f']->i",0.03602444974657237,0.05345622280818759,0.9919485273831531,0.023801480298516586,0.8555634040723565,False,0.09255140260034975
"['b', 'd', 'j', 'm']->h",0.20325920751884075,0.21268399024312468,0.9901749291974632,0.07450631123122764,0.6009029206719696,False,0.33979684917716896
"['b', 'e', 'j', 'm']->h",0.20325920751884075,0.21268399024312468,0.9901749291974632,0.07450631123122764,0.6009029206719696,False,0.33979684917716896
"['d', 'h', 'i', 'k']->o",0.4148864203921454,0.38227197581179345,0.9902367296530694,0.1437609410030405,0.8520929946868954,False,0.4238725317367057
"['g', 'j', 'm']->h",0.19162671483424665,0.21966060694119025,0.9907982741610163,0.02125241853751425,0.5662909615798041,False,0.2779444992007807
"['b', 'e', 'o']->k",0.04802192615215217,0.13352668030888565,0.9931807806664829,0.00881422560732148,0.9168637326863426,False,0.24758624207271773
"['b', 'e', 'j', 'm']->f",0.16190289732613972,0.13635846017116793,0.9907425743333955,0.07751604680445945,0.6270384816191149,False,0.2652013077689183
"['b', 'd', 'j', 'm']->f",0.16190289732613972,0.13635846017116793,0.9907425743333955,0.07751604680445934,0.6270384816191149,False,0.2652013077689183
"['a', 'j']->f",0.3028612113358833,0.2748010003802909,0.9945582907698911,0.00039925063726542476,0.6760848868278001,False,0.2842910215952732
"['b', 'e', 'f', 'i']->j",0.24367892596450824,0.20052210436974827,0.991975120009223,0.03832806117748233,0.7478885783606155,False,0.2349335487945953
"['b', 'f', 'j', 'm']->h",0.5855346706772238,0.5756927029785495,0.9940022262632731,0.13328828967169304,0.7803507263290439,False,0.6557219092191428
"['b', 'e', 'f', 'm']->a",0.02514887173025382,0.06894087492506462,0.9908767258977688,0.07874451030373764,0.21740732778477323,False,0.351949687614657
"['b', 'd', 'f', 'm']->a",0.02514887173025382,0.06894087492506451,0.9908767258977688,0.07874451030373764,0.21740732778477323,False,0.3519496876146569
"['a', 'b', 'j']->g",0.11457991673437462,0.16645030187341248,0.9944408848068247,0.06022542305211753,0.31528515708977,False,0.2311816784061618
"['f', 'g', 'm']->a",0.01681675719059028,0.0661231396087276,0.991109123227791,0.02899173858296733,0.14480513497742697,False,0.25603830106088465
"['a', 'b']->h",0.1257681696839641,0.13587314286422053,0.9922322839270068,0.004299622247474044,0.5118393169742944,False,0.16085584970168437
"['b', 'd', 'o']->k",0.04802192615215217,0.13352668030888554,0.9931807806664829,0.00881422560732148,0.9168637326863426,False,0.2475862420727176
"['g', 'j', 'm']->f",0.1471207234374079,0.12967806961011263,0.9911682563092564,0.022020208224563076,0.594115659838457,False,0.1904053627697884
"['b', 'g']->k",0.0118379104251638,0.043027749827025785,0.9915077051351181,0.004146064310064146,0.9167715979238967,False,0.12047737440612198
"['b', 'd', 'f', 'm']->c",0.00030213751486762863,0.0011104005707452957,0.9905414365909881,0.07604189060532529,0.14311599766591931,False,0.6004358009531289
"['b', 'e', 'f', 'm']->c",0.00030213751486762863,0.0011104005707452957,0.9905414365909881,0.07604189060532529,0.14311599766591931,False,0.6004358009531289
"['e', 'h', 'j']->f",0.5987346018794562,0.5846340923723581,0.9947255260737845,0.11820890021805219,0.805964190288996,False,0.5947633828834932
"['b', 'e', 'j', 'o']->i",0.026891905867922783,0.04500447065424658,0.9900299628834794,0.017321335339823607,0.8546420564478978,False,0.07580636298390686
"['b', 'd', 'j', 'o']->i",0.026891905867922783,0.04500447065424644,0.9900299628834794,0.017321335339823607,0.8546420564478978,False,0.07580636298390672
"['b', 'm', 'o']->k",0.050285228821412176,0.122098549007251,0.9915849024137351,0.04962992537084232,0.9176622339608734,False,0.2803429554711891
