dataset,algorithm,fd,mu_plus,rfi_prime_plus,g3_prime,is_key,lhs_size,lhs_uniqueness
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.8857
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y-box', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.87685
letter,hyfd,"['Y-ege', 'high', 'onpix', 'width', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-bar']->lettr",1.0,1.0,1.0,False,11,0.86205
letter,hyfd,"['Y-ege', 'high', 'onpix', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar']->lettr",1.0,1.0,1.0,False,11,0.8597
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.88365
letter,hyfd,"['Y-ege', 'high', 'width', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'yegvx']->lettr",1.0,1.0,1.0,False,11,0.8572
letter,hyfd,"['Y-ege', 'high', 'width', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,11,0.86105
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.8696
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y2bar']->lettr",1.0,1.0,1.0,False,11,0.8519
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar']->lettr",1.0,1.0,1.0,False,11,0.84205
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.86215
letter,hyfd,"['Y-ege', 'high', 'onpix', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y2bar']->lettr",1.0,1.0,1.0,False,11,0.84785
letter,hyfd,"['Y-ege', 'high', 'x-bar', 'x-ege', 'x2bar', 'x2ybr', 'xegvy', 'xy2br', 'xybar', 'y-bar', 'y2bar', 'yegvx']->lettr",1.0,1.0,1.0,False,12,0.85795
